subject,bone,bucket,r2_95,r2_50,r2_5,rmse_95,rmse_50,rmse_5,m_95,m_50,m_5
50008L,tpm,0.9,0.9630050297464611,0.9876854979832539,0.9881828545968572,0.05524567897959975,0.03187391435612422,0.03122362079835151,-4.05791195317372,-2.5627146782780055,-2.2266285898066602
50008L,tpm,1.0,0.9638739350288184,0.9829835694169317,0.9895293501866439,0.06010496233355593,0.04125097645276823,0.03235838347840705,-4.243623497751199,-2.674002488537129,-2.2750598075601722
50008L,tpm,1.1,0.963845166368494,0.9785659951571286,0.9893339012913652,0.06563879194313718,0.05053928086589757,0.035651696024812496,-4.425772829365084,-2.786652212512926,-2.333262818873026
50008L,tpm,1.2000000000000002,0.967302694232119,0.9751434911377121,0.9856845766221645,0.06765813186530739,0.058990772504862024,0.044767837482918384,-4.5623203840355675,-2.896223459591131,-2.4137884808493073
50008L,tpm,1.3,0.9709907394230366,0.9701550361736443,0.9778417425073753,0.06865861084930706,0.06964055299739387,0.0600059733905846,-4.674282880022601,-3.013866503555944,-2.513467047468117
50008L,tpm,1.4000000000000001,0.9751856756271766,0.9666199437623032,0.9737935832805602,0.06805885112357092,0.07893632770174142,0.06994186481854348,-4.749620840074625,-3.1271904621409803,-2.6036020200705425
50008L,tpm,1.5,0.9749367361286703,0.9613040873966596,0.9671980507656086,0.07297906256357037,0.0906801049194907,0.08348900653563976,-4.879853810652685,-3.248297509243819,-2.7037829741036274
50008L,tpm,1.6,0.97627251772539,0.9539750587383633,0.9559315967586346,0.0754625453182333,0.1050998853605118,0.10284170738531939,-4.98458472875411,-3.377576544433104,-2.8171396970068447
50008L,tpm,1.7000000000000002,0.9772902937106994,0.946494560311713,0.9489314083315787,0.07818373195793472,0.12000783661674257,0.11724317716076314,-5.085811831276213,-3.5098020643439036,-2.925427622753241
50008L,tpm,1.8,0.9786110833366464,0.9403679833167039,0.9394790988443508,0.08010415094741412,0.13375202804065808,0.1347452052827661,-5.174554023609476,-3.6409265289953887,-3.0403122602290145
50008L,tpm,1.9000000000000001,0.9777055222571558,0.9290298917278476,0.930438926632458,0.0860982801773408,0.15361497648501213,0.15208240166011172,-5.2890500660058555,-3.784138173842185,-3.1568568898310905
50008L,tpm,2.0,0.9785785038991339,0.9176920714670532,0.9187731551048216,0.08862589108334894,0.1737226922293511,0.17257803006630243,-5.377166255235242,-3.930213846485566,-3.278691980973666
50008L,tpm,2.1,0.974860125789176,0.9051019053853175,0.9071848055151759,0.10059224308989505,0.1954392055919429,0.19328247665047596,-5.5124103247974805,-4.080146466149265,-3.402647899622629
50008L,tpm,2.2,0.9721290416076918,0.8901487079896783,0.8949280905880947,0.11073943151658035,0.21985124171707887,0.21501544163440472,-5.64234462503931,-4.233945236512753,-3.529034081028421
50008L,tpm,2.3000000000000003,0.9660123550667532,0.8762982871845227,0.8831629118230278,0.12761562024499265,0.24346198346096992,0.23661030849225273,-5.794726587727738,-4.389591443969469,-3.656958933070477
50008L,tpm,2.4000000000000004,0.957799786346979,0.8632974256075916,0.8680485094273666,0.14813544849080043,0.26661833898674797,0.26194422134830325,-5.958900434695929,-4.546955932971388,-3.787275571808547
50008L,tpm,2.5,0.9506313492353149,0.8505643046098027,0.8504839850829382,0.1666429298084236,0.28992685052782874,0.29000475580729224,-6.1229486034918,-4.705954558992084,-3.918552719679626
50008L,tpm,2.6,0.9416582556678073,0.8339342410837735,0.8317802182129906,0.18813290929959697,0.3174059867254827,0.31945787560196315,-6.2953284143343815,-4.865228743920029,-4.0502122863224805
50008L,tpm,2.7,0.9312481941057148,0.8199608193144028,0.8076938540904629,0.21180310041645092,0.3427470866358343,0.3542312242109278,-6.473846618877627,-5.026985371754177,-4.17751858859466
50008L,tpm,2.8000000000000003,0.9209149025739196,0.8032071378457036,0.7852884591286927,0.235286141109621,0.3711536117404856,0.38768296146453946,-6.655168270793898,-5.187453010700611,-4.305989352532147
50008L,tpm,2.9000000000000004,0.9081286456017905,0.782630539689084,0.760494809557562,0.2623489209748323,0.4035417624190355,0.42359096446114913,-6.841738501251573,-5.343240287884973,-4.429882756714822
50008L,mc1,0.5,0.9676297709179691,0.9775214230145709,0.9883428898699211,0.030726725851597702,0.025605178423026453,0.018439063030985133,-3.1755862534303416,-2.3716671076164473,-1.909667563223361
50008L,mc1,0.6000000000000001,0.9729340857281352,0.9782149236819214,0.9879737750741403,0.03290344314619038,0.02951953679723223,0.021932829207249475,-3.361556083457454,-2.5169986930096666,-2.003123279145809
50008L,mc1,0.7000000000000001,0.9801360357581772,0.9843854474109791,0.9901222922493282,0.0322933139008012,0.02863152128203456,0.022772344124184066,-3.4589764438344472,-2.5740574551267166,-2.061018318605788
50008L,mc1,0.8,0.9752783772646596,0.9856261681282422,0.991230019323378,0.04059689867903727,0.030955701544580935,0.024179854806046005,-3.659272074657747,-2.66513810441504,-2.115725807896014
50008L,mc1,0.9,0.9739076801012794,0.9805826501213081,0.9903388618620754,0.04639629717600782,0.04002413478130481,0.028231965861037153,-3.8344284816812797,-2.796746253189424,-2.1834132504257244
50008L,mc1,1.0,0.9737590542980582,0.980448556084129,0.986838719394497,0.0512259169775821,0.044217014729480655,0.03627847930316724,-3.992755844167347,-2.8983106881256195,-2.2678926575003504
50008L,mc1,1.1,0.9705759834318233,0.9783366241341097,0.9857584304906726,0.059214541916444124,0.05080897844559818,0.04119612077038617,-4.169290297107042,-3.009850168933628,-2.3389379275220494
50008L,mc1,1.2000000000000002,0.966384730170566,0.9776370413774242,0.9792295416316424,0.06860129573208276,0.05595367912086412,0.05392461563673931,-4.352350525079212,-3.1103229953989415,-2.4367862140991132
50008L,mc1,1.3,0.9664796585839818,0.9768032748715801,0.9774187116131077,0.07380416980159742,0.06139599199759084,0.0605760626227062,-4.504780080690092,-3.208817652781395,-2.517606914221686
50008L,mc1,1.4000000000000001,0.9485610632942019,0.9685790736070338,0.9753417978471871,0.09798946296285645,0.07658485224477311,0.06784441319562269,-4.73556687453161,-3.34312107567721,-2.5991909744532875
50008L,mc1,1.5,0.9359782981624287,0.9700182628072088,0.9682062568192705,0.11663880846649598,0.07981929060990268,0.08219592706396733,-4.963112121782999,-3.4309014278982533,-2.699860707069358
50008L,mc1,1.6,0.9257118288774836,0.9644078997963523,0.963224519793752,0.13352588164623336,0.09242350376865996,0.0939474068269024,-5.190740442918629,-3.5551813078539247,-2.7967810716666466
50008L,mc1,1.7000000000000002,0.9297769683515981,0.9587226992725245,0.9516353740268426,0.13748345119332758,0.10540623058345353,0.11409708654376212,-5.3586694048833445,-3.681988313095299,-2.9104121425457734
50008L,mc1,1.8,0.924578435625465,0.9530725505637332,0.9431152662711602,0.1504209736451691,0.11865173758053503,0.1306346819135409,-5.568446069482228,-3.8107235951643603,-3.0219556142444826
50008L,mc1,1.9000000000000001,0.9342364642369605,0.9493585677573569,0.9327237663196929,0.1478728360491219,0.12976238368910598,0.14956385826362634,-5.643432170154242,-3.934481719591664,-3.1386408719062766
50008L,mc1,2.0,0.9371754493916628,0.94006097916044,0.9219504263981426,0.15177505907226785,0.1482485783220374,0.16916907810633658,-5.792252359436074,-4.07490373724108,-3.258097907491531
50008L,mc1,2.1,0.9396421133510567,0.9314248071174952,0.9106399464368629,0.1558654848778259,0.16613703721689504,0.18965078844856564,-5.936986177260786,-4.216758574899289,-3.3802133172511613
50008L,mc1,2.2,0.9460308567195319,0.9199882808143881,0.8913235661676671,0.15409874445759192,0.18763037185293102,0.21867242827166475,-6.010562519983222,-4.365358745956268,-3.5078366601858337
50008L,mc1,2.3000000000000003,0.9483615205351829,0.9095444615668075,0.876241052801798,0.1573004706823579,0.20819048689258493,0.24351829951594686,-6.134621881777428,-4.515346730799679,-3.6369144466541687
50008L,mc1,2.4000000000000004,0.9508381989341965,0.8983970662709374,0.8587857428813432,0.15988788745310778,0.2298554448759317,0.2709823125255624,-6.249407294598321,-4.668230673127338,-3.7674348061352587
50008L,mc1,2.5,0.9510420012006383,0.8835310638396159,0.8385815665971643,0.16594840862340635,0.2559565912224497,0.3013268471097373,-6.382606737656493,-4.824995787247963,-3.8979588759493438
50008L,mc1,2.6,0.9554317879010472,0.8719898241996246,0.8179177653888374,0.164432504917261,0.2786745532915195,0.3323600793277857,-6.444685197079447,-4.982862888131381,-4.028648855016828
50008L,mc1,2.7,0.9555969693443657,0.8590371808700903,0.792986669663419,0.17021450438432537,0.3032791444894722,0.367527139194671,-6.5668899347766985,-5.142567753610171,-4.154816609300779
50008L,mc1,2.8000000000000003,0.9457288538527149,0.8464805318846674,0.7670404062692241,0.19490972860044523,0.32781645425562855,0.40382139073053497,-6.740343306627714,-5.303753270851672,-4.278172731021026
50008L,mc1,2.9000000000000004,0.9483014011299931,0.8361224360455519,0.7402972403984801,0.19680159294777047,0.3503877970609237,0.44109029771103025,-6.841608095677736,-5.466578110071026,-4.397935363320986
50014R,tpm,0.5,0.9643551420400112,0.985932243281157,0.9913265726824584,0.032243475161645836,0.02025609959904072,0.015905186683227105,-3.068658885585798,-2.1176442115964353,-1.8660843888702272
50014R,tpm,0.6000000000000001,0.9668977869269458,0.9897033109379008,0.9908844815465631,0.03638802719195069,0.020294520503918632,0.019095044858221537,-3.2879530370148893,-2.1787384589101197,-1.9474716989808318
50014R,tpm,0.7000000000000001,0.961760309066282,0.9896174464818366,0.9926594510916089,0.04480606849546363,0.023347035351486637,0.01963106766557892,-3.5351052335623745,-2.263026539092569,-1.994289033033956
50014R,tpm,0.8,0.9624245989926659,0.9865418387027206,0.9944817806377122,0.050050242095541105,0.02995347647856495,0.019180231771779917,-3.7431416715264825,-2.3661484802601414,-2.019127201357989
50014R,tpm,0.9,0.9590479583943881,0.9824917104646229,0.9949625065381253,0.05812523920349037,0.0380057086063217,0.020386103369811576,-3.965298801062754,-2.476009753710584,-2.0567911882123444
50014R,tpm,1.0,0.9620155657958802,0.9843485246140663,0.9951345851901808,0.06163151320884416,0.039561945586552696,0.02205768530426295,-4.1372594861945595,-2.542475384136969,-2.093854707607989
50014R,tpm,1.1,0.9595712481731676,0.974624557368744,0.9953405283389619,0.06941008278843576,0.05499006195266593,0.023563821979333814,-4.336317128450989,-2.6701253054711978,-2.1267878445257495
50014R,tpm,1.2000000000000002,0.9604707836280334,0.9700715898755781,0.9928235059690436,0.0743914665272524,0.0647300348943137,0.031697147574094926,-4.507725493475739,-2.784786345218975,-2.1852958380797705
50014R,tpm,1.3,0.964953360308064,0.9726644621793843,0.9923716792917018,0.07546574686531413,0.06664851758178908,0.03520798368408212,-4.628284756429746,-2.858310666547569,-2.228877098409239
50014R,tpm,1.4000000000000001,0.9518827984574345,0.9693871928770853,0.9907357033521419,0.09477276835293397,0.07559358876878523,0.04158527833581046,-4.853267434967156,-2.9622552790053938,-2.28161066962803
50014R,tpm,1.5,0.9486224723374432,0.9648812958923644,0.9882329296158886,0.10448791618313216,0.08638706282119182,0.05000502431380041,-5.04703979037492,-3.071844619322383,-2.3404717248725015
50014R,tpm,1.6,0.9449818935958241,0.9645071147892029,0.9835439026808713,0.11491016289694361,0.09229459599885208,0.06284475599913508,-5.242687018055609,-3.1637939409293727,-2.4107498718478673
50014R,tpm,1.7000000000000002,0.9399631128358207,0.9522603369459505,0.9784775421689319,0.12712170859072394,0.11335751396377933,0.07611260232617477,-5.445282271601671,-3.2930520013978795,-2.4844481314423335
50014R,tpm,1.8,0.9449268297192084,0.9487405983818592,0.9708111598428104,0.12853774186688277,0.12400734044983912,0.09357698460175365,-5.575741354346029,-3.40512998829687,-2.5674075910847436
50014R,tpm,1.9000000000000001,0.9402842814492608,0.9413850939480295,0.9623294910393247,0.14090946177642089,0.13960464269600759,0.11191713108110211,-5.769088743772334,-3.5283280619901007,-2.6544820203425177
50014R,tpm,2.0,0.9362140069180219,0.9321733297952532,0.9510224259861718,0.1529320027443305,0.1577015506425794,0.13400911836539467,-5.961337315199935,-3.657140753326603,-2.748347836281806
50014R,tpm,2.1,0.9393110440970854,0.9243232388627817,0.9392932167445012,0.15629236945840666,0.17452763780481922,0.15631532317830574,-6.105320843327163,-3.7859242621376485,-2.8450611279810447
50014R,tpm,2.2,0.9264990352591178,0.9122427088051032,0.9260770620460016,0.1798344363184881,0.19650243796389527,0.18034991738217984,-6.319475858813105,-3.9220235858152397,-2.9451985213753464
50014R,tpm,2.3000000000000003,0.927194083284047,0.9029162787367909,0.9110163853778676,0.18677839389606654,0.2156832935238327,0.20648966561655993,-6.489560432166493,-4.057660603155893,-3.0482960600674995
50014R,tpm,2.4000000000000004,0.9203106153071736,0.897945498916514,0.8970607261565079,0.2035644370715812,0.2303656670674097,0.23136210233877114,-6.692095921796093,-4.189183816463602,-3.1527017305053646
50014R,tpm,2.5,0.9154497123035522,0.891777681421783,0.8803226587959637,0.21808149125785967,0.246728705667272,0.259458097632875,-6.890739255991841,-4.323307192430471,-3.258940005517418
50014R,tpm,2.6,0.9191771956329545,0.8912378523939405,0.8684105962307459,0.22143283703192715,0.25687033606019216,0.2825436337158346,-7.039910120723058,-4.447801885159743,-3.3661292704263674
50014R,tpm,2.7,0.9141501151093576,0.8856837522863881,0.8540845575613366,0.23667921305248543,0.2731141732556766,0.3085608954343173,-7.235789590122705,-4.581322319796385,-3.474394522441504
50014R,tpm,2.8000000000000003,0.9075544953787652,0.8844551803364953,0.8422474120883813,0.25438524570985693,0.28439650800326877,0.33230529869102793,-7.437640864553328,-4.708069355403794,-3.5839213827304044
50014R,tpm,2.9000000000000004,0.9108275305431518,0.8848354884003585,0.8302168704168712,0.25846671294660395,0.29373017085991987,0.35664528771038995,-7.592040216340344,-4.830155284981608,-3.694240323395324
50014R,mc1,0.5,0.9775615300670388,0.9769316032769433,0.988107792610721,0.02558232540338568,0.025938932856920296,0.018624071758183418,-3.3994048516170925,-2.177918636794629,-1.886049118614548
50014R,mc1,0.6000000000000001,0.9744224856020108,0.9696433119246513,0.9925462462481414,0.03198594341143572,0.03484634160157899,0.01726702493408568,-3.646167231652304,-2.3579891827954174,-1.8792289541103493
50014R,mc1,0.7000000000000001,0.9667028594957062,0.9770455775066096,0.9930246416857464,0.04181028433861008,0.034714653691243914,0.019136517747445694,-3.918894942469949,-2.4404885521100685,-1.9352700007533907
50014R,mc1,0.8,0.9710163625491027,0.9802103244253798,0.9950026737972847,0.043957280360896876,0.03632233066551021,0.018252536267078148,-4.0944534424442285,-2.5304754757195993,-1.9486885075840692
50014R,mc1,0.9,0.966553912448392,0.9773541843214659,0.9943881429744807,0.0525290607474342,0.043223602273284624,0.021516928326443904,-4.326909117378573,-2.6519103101348787,-1.9980633179092466
50014R,mc1,1.0,0.9685859514611499,0.982985570287577,0.9940506916331745,0.056048236849030486,0.04124855114112884,0.024391204084312293,-4.502892609233675,-2.643263999121912,-2.042891852490191
50014R,mc1,1.1,0.9639091502524091,0.9667142587344918,0.9939129362534619,0.0655806851259418,0.06298055917614326,0.02693278850142421,-4.723204398454464,-2.79591993479742,-2.083478617757436
50014R,mc1,1.2000000000000002,0.9691484657206034,0.9735267810897147,0.9934062141677791,0.06572073340366395,0.06087898362686324,0.030383054759370646,-4.838211668539118,-2.8219217970127604,-2.126202326606335
50014R,mc1,1.3,0.9721360418382965,0.9783516216541736,0.9929163021749221,0.06728962179472298,0.059311562795098145,0.03392787786725288,-4.962567941419713,-2.8518888991397553,-2.1677769333439243
50014R,mc1,1.4000000000000001,0.9762211871041435,0.980655611994461,0.9915115404498825,0.06662365751412774,0.06009120091744297,0.039805934850915894,-5.03928768075073,-2.905284817807422,-2.2165348078546474
50014R,mc1,1.5,0.9776956762056056,0.9738852914540626,0.9879856029081756,0.06884525260545464,0.07449413108434529,0.050527808007200886,-5.149522741468006,-3.0126589745053813,-2.2784287334511943
50014R,mc1,1.6,0.9800792871845736,0.972820580242714,0.9854450515679262,0.06914456649442706,0.0807654675077692,0.05910319469959013,-5.228326942490086,-3.0972897323749935,-2.337256861551241
50014R,mc1,1.7000000000000002,0.9822238018901727,0.9752681239794384,0.9802437717568679,0.0691719595734312,0.08159041995766315,0.07292268578508164,-5.295929107929393,-3.150459063780052,-2.4080081492598766
50014R,mc1,1.8,0.9828205582310976,0.9717253002653155,0.9752085190592685,0.07179019801247737,0.09209999956788945,0.08624061851714333,-5.3875954165618145,-3.242038917775641,-2.4801965992408532
