sub,bone,fel,b2b_rmsd,f2b_rmsd,f2f_rmsd,f2f_d_mean,f2f_d_median,f2f_d_std,f2f_d_max,f2f_d_99,f2f_d_95,b2b_d_mean,b2b_d_median,b2b_d_std,b2b_d_max,b2b_d_99,b2b_d_95,f2b_d_mean,f2b_d_median,f2b_d_std,f2b_d_max,f2b_d_99,f2b_d_95,field_points,field_cells,field_A,smooth_points,smooth_cells,smooth_A,smooth_V,remesh_points,remesh_cells,remesh_A,remesh_V
14727R,tpm,0.3,0.002951602525850554,0.5243431355034531,0.0066245459442192565,0.0020658478510814727,0.0009347896908049931,0.006294194279115784,0.19932111283890253,0.016777715812159786,0.006026351204411826,0.001511689831890011,0.0006419168381663818,0.0025351038090712817,0.04563818787154498,0.013057636692100291,0.005788309719538904,0.48738291746581625,0.49735062774015554,0.19337428865312467,0.9039842206267028,0.8291288397794616,0.8033872657000976,2540,4863,149.45643065003657,5552,11100,1050.0394388020022,2307.895188795052,8978,17952,1046.9747158675846,2305.6185427154614
14727R,tpm,0.212,0.0018537620558607252,0.5252482943441561,0.004082981326477578,0.001232543740642857,0.000538443449447549,0.003892502079609812,0.14047918889204,0.01109468715345347,0.003655506552693506,0.0009390296995893546,0.0003549323945790401,0.0015983294350784228,0.022286524339691846,0.007865516460825322,0.0038215280519169202,0.4888179809115838,0.49770358354197153,0.1922049745687344,0.9045363220970282,0.8296062479082842,0.8035381170360271,4668,9044,150.31209682422337,5552,11100,1050.0394388020022,2307.895188795052,14006,28008,1047.189063449346,2305.824055491549
14727R,tpm,0.15,0.0011353317624667018,0.5257627714243782,0.0027671266717662554,0.0008007310329427218,0.0003289283563056465,0.0026487392907726267,0.10543039871979003,0.006465593156959214,0.0025097023035984883,0.0005146037395989287,0.0001928371334812604,0.001012008499004107,0.01906505973739098,0.0050674806374504736,0.002070634067831132,0.4881100984589328,0.4962632875967823,0.19538429721513928,0.9053663588041506,0.8316122258837274,0.8050931581268953,10005,19566,150.89205693614863,5552,11100,1050.0394388020022,2307.895188795052,25697,51390,1047.3113351030847,2305.899058323769
14727R,tpm,0.106,0.0007112025320681831,0.5238937921160378,,,,,,,,0.0003418406823567254,0.00015253418905097877,0.0006236617588934592,0.015032328294109316,0.003145983830367709,0.0013405091106582052,0.48648204703936415,0.49647156318716046,0.19442202376817314,0.9054221554814066,0.8313058523006264,0.8039321249584633,18469,36345,151.53788192691636,5552,11100,1050.0394388020022,2307.895188795052,43771,87538,1047.426309468537,2305.9795253268144
14727R,mc1,0.6,0.006926032815696742,0.4796833494985628,0.02459733489750065,0.007620969090026565,0.002900076417994999,0.023386956069327683,0.44015080354326686,0.11631889832775466,0.023374821235591065,0.003947800562819566,0.0020611753265870024,0.005690764560259867,0.08716043601952697,0.028570741995005488,0.013842947288510276,0.44316806204570364,0.44177053906826524,0.1835706527983588,0.8189329681971889,0.7835225300927493,0.7331148099057642,593,1086,134.15231529866375,12678,25352,2464.8581183797514,6848.347403136119,9811,19618,2460.4292889727203,6842.689474631669
14727R,mc1,0.424,0.0041165407943802995,0.47961476347300264,0.01489733135105391,0.004501234072524427,0.0017548436691233343,0.014201034230204461,0.3545236277720043,0.06529590562486351,0.012570693249526624,0.0024579987804544266,0.0013089492692025552,0.0033021432596242305,0.0623791536396346,0.015732288986054187,0.008913966575789673,0.4429222035669066,0.442620555581418,0.18398435511939612,0.813558522704751,0.7861131338647691,0.7398174312487911,1107,2078,134.65563602011906,12678,25352,2464.8581183797514,6848.347403136119,11161,22318,2460.9257255171256,6843.458918049735
14727R,mc1,0.3,0.002363760150425353,0.4795474725752362,0.0072574760279841425,0.0023108636681692866,0.0009346285608162412,0.006879743265842096,0.23904539721897466,0.022579502675357088,0.0077551469754241625,0.0012881424446113542,0.0006027926281059785,0.0019819311519650652,0.032161536217322186,0.009610528721181061,0.004741300969112676,0.44213126484502807,0.4412638831459263,0.18570332010987997,0.8256921946124668,0.7911816019072678,0.7417791236728031,2253,4309,136.61958330564443,12678,25352,2464.8581183797514,6848.347403136119,13995,27986,2461.1947189808575,6843.7994928030175
14727R,mc1,0.212,0.001551436702469946,0.47943592169229066,0.004191278830641473,0.0013716302947749278,0.000560192656664335,0.003960485900825681,0.11799480443884656,0.013146340173511194,0.004505657339674188,0.0008106120828311155,0.0003334904559506532,0.0013228242108984172,0.019326490707454493,0.006403045008307469,0.0031276474061263737,0.44255550109851555,0.44149174002998337,0.1844001937536347,0.8204249536581047,0.7953017231082027,0.7432309795644882,4303,8333,136.91741086654912,12678,25352,2464.8581183797514,6848.347403136119,18732,37460,2461.3138583180717,6843.954593574896
14727R,mc1,0.15,0.0009399747109490068,0.4818231307951585,0.0034142518323760553,0.0009877671727941855,0.0003347037745359861,0.003268245949623962,0.10602084321720111,0.010356504766459428,0.003466883325169279,0.0004488621279644085,0.00017987740098696677,0.0008258784700565404,0.01596217127286576,0.0040219016358921545,0.0017945135600932656,0.44474340218365505,0.44163329413633723,0.18535596991560843,0.8301603014766976,0.7951982547374035,0.7464233233322131,8913,17427,137.9884941989049,12678,25352,2464.8581183797514,6848.347403136119,28738,57472,2461.4290642827955,6844.054418858287
14727R,mc1,0.106,0.0006076919502247169,0.4808573449104646,,,,,,,,0.00029862791602786097,0.00013816590871208886,0.0005292550180553574,0.01420606697193905,0.002615897133167383,0.0011588108021099376,0.44411041617257085,0.4428177300102104,0.18436302341133243,0.8305117164147839,0.7970475609574804,0.7448277115660177,17102,33670,137.98696334866167,12678,25352,2464.8581183797514,6848.347403136119,45840,91676,2461.4880222912443,6844.095699035669
14818R,tpm,0.6,0.008673541033345777,0.4708900243635964,0.026779719814403913,0.008768835395863627,0.004065303693796585,0.025303377623120328,0.46249166979162365,0.12738476670143808,0.0225363886680022,0.005522900125944527,0.0032730580194581652,0.0066878911665767165,0.07042208730627617,0.0325173604660799,0.018996916212634454,0.45128390396358664,0.42738747118007475,0.13446283155033117,0.7819063747860165,0.7324738786573559,0.6904879960408615,353,633,79.45036835225515,9398,18792,822.7923032276855,1747.1544247935296,3222,6440,818.983576629752,1743.2447117713975
14818R,tpm,0.424,0.004765013562693123,0.47475793826246643,0.017466173705777105,0.004853628473183804,0.0019277395585174913,0.016778245276687278,0.36980474556508486,0.08690668754368788,0.011355650765588726,0.0028427976641471416,0.0014449754342215418,0.003824115020938697,0.04501420538740695,0.018666328668864147,0.01043234773004388,0.4542327394938179,0.4282427465016734,0.13808590918399033,0.7904006633720797,0.739378784223722,0.6970759704751082,739,1367,80.16464802756099,9398,18792,822.7923032276855,1747.1544247935296,4442,8880,819.4576283380366,1744.0445364939592
14818R,tpm,0.3,0.0025411297073506802,0.47470471703216943,0.008152535821724195,0.002362800131842026,0.0010102096004362604,0.007802628778909292,0.2179397308550957,0.02561396808334028,0.0066109232442973865,0.00146803606733047,0.0007390964476028782,0.0020741770162155983,0.03501048636130633,0.009763469969566917,0.005366153027307631,0.4541489094864191,0.4287862792340993,0.13817863939440272,0.8182412943112629,0.7428633046610598,0.69723540652921,1245,2347,81.3153501579897,9398,18792,822.7923032276855,1747.1544247935296,6148,12292,819.7887580121264,1744.4416979693285
14818R,tpm,0.212,0.0015962970714870565,0.4748031201614498,0.004940043841254626,0.0013119575158265827,0.0005275605782905728,0.004762646389370504,0.1699869246873579,0.012385044028590274,0.003754257519593623,0.0008896520651558534,0.00039735272566105936,0.0013253993901470146,0.02259497133120487,0.0064799248399790114,0.0034803744859747054,0.45439042152598896,0.4302542523364462,0.13772199439625557,0.8104003491511793,0.740802895500243,0.6955740571000536,2909,5596,82.02392068755836,9398,18792,822.7923032276855,1747.1544247935296,10209,20414,819.907457583534,1744.6060501406475
14818R,tpm,0.15,0.0009193114840328595,0.4743336001421307,0.0029734378878567267,0.0008293275376258969,0.00035495814781782184,0.002855441946227805,0.11929540614939972,0.005914018234766526,0.0025751217989201437,0.0004962094388874976,0.00022236774803720288,0.0007738926265533567,0.013328513508995374,0.003893412076050977,0.0019594161990855777,0.4543095475008225,0.43051064234161346,0.13636421551636163,0.8047105632512801,0.7339722551624772,0.6940280523456678,4869,9464,82.3319227241193,9398,18792,822.7923032276855,1747.1544247935296,15971,31938,820.0112282074715,1744.7106147281818
14818R,tpm,0.106,0.0006346171838371281,0.47171525146948995,,,,,,,,0.0003191745345943034,0.0001517621901110428,0.0005485130686573266,0.010724464814032048,0.0027558219228931056,0.0012698266277635648,0.4514558879074864,0.4255728257187853,0.1367583991665126,0.8035585327561643,0.7375427055178874,0.6952555475047096,11582,22729,82.5738040685454,9398,18792,822.7923032276855,1747.1544247935296,30820,61636,820.0556607518147,1744.738938285794
14818R,mc1,0.6,0.009137183357170248,0.49019067721457465,0.030281234602215212,0.008777999234926167,0.003399728189060961,0.028981026525401604,0.4179147870482913,0.17245792637837304,0.01626162581266593,0.006021650670832608,0.003629821429638496,0.006872251661647015,0.05606667077613374,0.03236250968905785,0.02043113914584173,0.46928877636535343,0.45533207254476543,0.14161548081192482,0.7684236215739878,0.7321391082190232,0.6908958552168902,354,624,77.7577487667993,20334,40664,1820.777018216152,4360.63947725688,7227,14450,1815.9262387824988,4353.56725081214
14818R,mc1,0.424,0.004653708637589734,0.4853010562015671,0.014548653460052918,0.0038223605405910384,0.0015361905944238975,0.014037552400559091,0.2711587559864913,0.07821880298697881,0.007550545145378974,0.0028826891421826675,0.001611876207326889,0.0036533693206572283,0.05332055657758715,0.01744876859695027,0.010131894038453378,0.4645196045064979,0.4452941290042106,0.14049431369092258,0.7780301807618298,0.7217562708377906,0.689260876628386,736,1354,79.62240847637372,20334,40664,1820.777018216152,4360.63947725688,8425,16846,1816.4795866762354,4354.599348429479
14818R,mc1,0.3,0.00265881094314167,0.48493242618580246,0.008650475114663785,0.0021702150290268747,0.0008970115805186096,0.008373821495422703,0.18797671332603075,0.034984928749796584,0.004714119618261932,0.001543226326455045,0.0007751021608679039,0.002165116194735507,0.03315374907483738,0.010769307827918186,0.0056262934006834995,0.464082445490204,0.4451253411145656,0.14066606468612308,0.7684823289868159,0.7155450014579013,0.6892795061904953,1293,2430,79.91951479979599,20334,40664,1820.777018216152,4360.63947725688,10221,20438,1816.7642840687029,4355.015400859158
14818R,mc1,0.212,0.0016085199721070232,0.4865372568175486,0.005530024389814156,0.0011703734878708227,0.00046190072795156844,0.005404756761485988,0.16123052183386724,0.010781204198473764,0.002472506659308613,0.0009167381865532581,0.0004324068003002709,0.0013217138865814426,0.017453462568168404,0.006406872900087788,0.0034506123742030835,0.4658204905413344,0.45018466932959456,0.14046270986769316,0.7755576450807775,0.7170632652290365,0.6894118095485154,2820,5412,80.57577762830883,20334,40664,1820.777018216152,4360.63947725688,14271,28538,1816.9163114201756,4355.193982016696
14818R,mc1,0.15,0.001033627689611537,0.4857224914853502,0.003235404616909791,0.0007479621534184156,0.0003263574479061806,0.0031477604184840494,0.12811883434114013,0.005387836945965605,0.0018077978231699448,0.0005338909574254442,0.00021726227113056052,0.0008850687240610337,0.013693831520617167,0.004361323791936596,0.002173627595384021,0.46495003302284565,0.4457937919834326,0.1405268854233621,0.770770698210948,0.7149135545582265,0.689365485949316,5089,9864,80.8357502641199,20334,40664,1820.777018216152,4360.63947725688,20427,40850,1817.0171098474445,4355.298007771501
14818R,mc1,0.106,0.0006378061004029059,0.4840488532701999,,,,,,,,0.0003162931529257201,0.0001263639265182529,0.0005538549116180778,0.007669927284184526,0.0027716600946966494,0.0013090745952806578,0.4632961384887351,0.4435432936800057,0.1402140521261061,0.7730377031035212,0.7142658077894778,0.6890498773335447,11050,21654,81.10484309306258,20334,40664,1820.777018216152,4360.63947725688,34971,69938,1817.0744724107635,4355.344859398094
14819R,tpm,0.6,0.007785802132505697,0.2935871894357658,0.021012989952394815,0.006253470126749529,0.0026918375365042333,0.02006090372125086,0.4284597445734182,0.1053241610134185,0.014253653928831881,0.0049383902080514155,0.0029250565253317274,0.0060192206305760354,0.057130453648402475,0.030538389568657214,0.01689875451672459,0.26020896392424464,0.2305250517265749,0.13595857050684002,0.6518179045234802,0.5852655714823422,0.5206669995187255,509,928,115.69123485264939,6784,13564,930.6500761707111,1992.9078765719066,3687,7370,927.1603192164981,1988.7579838419585
14819R,tpm,0.424,0.0035399949406321823,0.29539128125351255,0.011304017129669025,0.0032165997724196388,0.0014173391933927373,0.010836710255973474,0.2770550926412502,0.03309831558779447,0.008693854034144478,0.0021309800868657383,0.0011738857995412177,0.002826745133379226,0.041351945663473125,0.013184294118816112,0.007230560822238414,0.262146253402144,0.23534853717688664,0.1361445954410628,0.6522212111261676,0.5820598806130819,0.5195805505912613,971,1808,117.98973127902805,6784,13564,930.6500761707111,1992.9078765719066,5032,10060,927.7496547206556,1989.8755385531251
14819R,tpm,0.3,0.002355054429838839,0.2943116616639096,0.006889393116869822,0.001900863702234454,0.0008107726925916052,0.006621967585567056,0.16983535920535536,0.020481469756174545,0.005079215229121811,0.0014557203511406903,0.0008033279235646488,0.0018512589302359533,0.026903677659599817,0.008858095233939007,0.005126314913057982,0.26127408974633554,0.23423530451998137,0.13548137960101894,0.6566609187309989,0.5817636517003821,0.5198612192927722,2048,3909,118.41321016958227,6784,13564,930.6500761707111,1992.9078765719066,7625,15246,927.9449894677363,1990.1996975309944
14819R,tpm,0.212,0.001338587242351365,0.29569346520708256,0.004705243494572377,0.0010805167226886978,0.0004298331885414007,0.004579497784168669,0.19199495610901024,0.009672462044546842,0.0028129624034526476,0.0007487999371127643,0.00035331676625084403,0.0011095559740570786,0.021211323785295635,0.00531807915554866,0.002772119136131514,0.2622345873038887,0.2360961090202745,0.13662959630962584,0.6592634529073381,0.5868205647201609,0.5209109440075234,3767,7268,118.88852274292641,6784,13564,930.6500761707111,1992.9078765719066,11950,23896,928.0683311546478,1990.4524139569817
14819R,tpm,0.15,0.0008905322930737713,0.29696324507125865,0.0031530593244048616,0.000729738174536345,0.0003047615186364317,0.0030674525749945676,0.12401578056913569,0.006270007539587303,0.002002127922286452,0.0005018353893192983,0.0002535558380195209,0.0007356690879967553,0.011772076001054734,0.0036662648889395273,0.0018802598172720799,0.2633598573896519,0.23503499087452506,0.1372179085941578,0.6463834776525623,0.5858559632855852,0.5228970913640949,7958,15550,119.10444080446364,6784,13564,930.6500761707111,1992.9078765719066,21147,42290,928.1577850742812,1990.5227694120256
14819R,tpm,0.106,0.0005479729753885094,0.2968739799188259,,,,,,,,0.0003157794994835189,0.0001925163617794357,0.00044783667721846345,0.010424016098892413,0.0022161354328540813,0.0010745172094917548,0.26305189657461825,0.23560214254418885,0.13761489621890424,0.6515404318610131,0.589425435777246,0.5228840995940965,14784,29050,119.64925871565185,6784,13564,930.6500761707111,1992.9078765719066,36409,72814,928.2218125404456,1990.57158204565
14819R,mc1,0.6,0.006987210080567947,0.3315075385868063,0.022682286848557085,0.005851861128134304,0.0024950361305598554,0.02191442123391025,0.5975799059426012,0.09508138979876783,0.01196416637800654,0.004489412839904985,0.002596069142854472,0.005354089751104906,0.05299509907874875,0.02514756854017551,0.015697265086897547,0.2940355506700205,0.2615571133581184,0.15310239410950002,0.68562005375101,0.61357692977667,0.5554963412656649,572,1039,126.20584596818595,16368,32732,2163.0892935925317,5539.859187623621,8669,17334,2158.439548637819,5532.8835572963535
14819R,mc1,0.424,0.003544204528487014,0.33363088138633,0.011256198045439736,0.003002395423256205,0.0013018687123965748,0.010848392330689904,0.3002872157854122,0.037654645178212494,0.007447137938540444,0.002128694527958196,0.001133602671018512,0.0028337334642461864,0.04237931291087172,0.013522652755088687,0.007691543258835097,0.2961021470473879,0.26217493371518064,0.15373055496077048,0.6528744573519442,0.610295268522682,0.5593666000001772,1010,1884,127.02241204620698,16368,32732,2163.0892935925317,5539.859187623621,10023,20042,2158.9847719976165,5533.958090270066
14819R,mc1,0.3,0.00240740557422301,0.33630048478589186,0.006941686971662812,0.0018094840834715048,0.0008003985771604636,0.006701700184596183,0.19239830420747725,0.01754041226414975,0.004537957380237569,0.0014469907925154881,0.0007499296016427392,0.0019240112383183787,0.02406116817917088,0.009307843698167471,0.005274548086835423,0.2975666454631794,0.26575878710830336,0.15669112155772053,0.6852839413604347,0.6139047329434612,0.5631527214045162,2171,4138,128.34995692318,16368,32732,2163.0892935925317,5539.859187623621,12686,25368,2159.159472137154,5534.228914041094
14819R,mc1,0.212,0.0013561369587094764,0.33536792677271926,0.003937557582242863,0.000981521910440428,0.0004120394421920209,0.003813262966647282,0.14841130317632276,0.008890038232396803,0.002538645177788204,0.0007383727783407661,0.0003341482871577887,0.0011375030070215754,0.019501115392806405,0.0056199676213196026,0.002809883397145004,0.2971439953326092,0.26399874527887823,0.15548984643894376,0.6721099888361693,0.6132312501772589,0.5637392313173935,3975,7673,128.49553779585474,16368,32732,2163.0892935925317,5539.859187623621,17264,34524,2159.328241325633,5534.457293168721
